OrderDetailID,OrderID,ProductID,Quantity,SupplierID
15918,7658365,15676,14,4
15919,7658365,16447,16,5
15920,7658365,17069,16,5
15921,7658365,20010,5,2
15922,7658365,8166,15,2
15923,7658366,3765,3,2
15924,7658366,4880,16,5
15925,7658367,11998,8,3
15926,7658367,18840,14,3
15927,7658367,16621,13,1
15928,7658367,12730,5,6
15929,7658368,13631,6,6
15930,7658368,12320,1,2
15931,7658368,17459,5,4
15932,7658368,8906,4,2
15933,7658368,18660,1,3
15934,7658368,12589,17,3
15935,7658368,20310,19,4
15936,7658368,16447,8,5
15937,7658368,2568,9,6
15938,7658369,13114,1,6
15939,7658369,10415,3,6
15940,7658369,16378,6,4
15941,7658369,21224,3,6
15942,7658369,14259,17,5
15943,7658369,10511,15,1
15944,7658369,2371,5,6
15945,7658369,17066,9,5
15946,7658369,6967,7,3
15947,7658370,17721,14,1
15948,7658370,13636,4,2
15949,7658370,15833,6,5
15950,7658370,3306,10,6
15951,7658370,19627,3,2
15952,7658371,4916,11,3
15953,7658371,214,1,6
15954,7658371,2450,14,1
15955,7658371,7646,4,1
15956,7658371,124,15,5
15957,7658372,9743,6,6
15958,7658373,2891,17,4
15959,7658373,10829,9,5
15960,7658373,21132,2,4
15961,7658373,13063,5,4
15962,7658373,10780,15,4
15963,7658373,11126,7,3
15964,7658373,10344,20,5
15965,7658373,4059,5,3
15966,7658373,2508,9,4
15967,7658374,11255,16,6
15968,7658374,11526,16,3
15969,7658374,9053,19,3
15970,7658375,21143,11,6
15971,7658376,6674,9,4
15972,7658376,17029,3,3
15973,7658376,19132,10,3
15974,7658376,5095,2,6
15975,7658376,19138,20,1
15976,7658376,2518,10,5
15977,7658376,20948,2,6
15978,7658376,15120,12,4
15979,7658377,2207,19,5
15980,7658377,19697,11,2
15981,7658377,3628,14,2
15982,7658377,1641,14,2
15983,7658378,7642,15,1
15984,7658378,12095,4,4
15985,7658378,18702,13,6
15986,7658379,13751,9,4
15987,7658380,9827,16,5
15988,7658380,9770,11,4
15989,7658381,3858,3,5
15990,7658382,13150,8,2
15991,7658382,292,14,4
15992,7658382,11711,12,3
15993,7658382,5382,18,6
15994,7658383,1655,5,1
15995,7658383,12697,7,6
15996,7658383,17010,2,4
15997,7658383,3655,17,1
15998,7658384,14031,4,4
15999,7658384,21716,9,3
16000,7658384,10433,9,6
16001,7658385,18193,6,6
16002,7658386,19941,13,3
16003,7658386,6576,19,1
16004,7658386,5781,9,1
16005,7658386,21249,9,5
16006,7658386,20352,5,2
16007,7658386,20076,5,2
16008,7658386,21573,13,4
16009,7658386,16388,13,5
16010,7658386,18329,2,1
16011,7658386,5312,1,2
16012,7658387,13622,10,6
16013,7658387,16972,6,5
16014,7658387,13430,8,2
16015,7658387,17689,4,2
16016,7658387,8869,8,5
16017,7658387,18885,4,5
16018,7658387,12193,15,1
16019,7658387,15570,19,5
16020,7658387,2467,19,3
16021,7658388,10505,11,5
16022,7658388,15351,19,6
16023,7658388,898,14,4
16024,7658389,3149,5,4
16025,7658389,20585,11,2
16026,7658389,13494,2,6
16027,7658389,13652,19,4
16028,7658389,2727,15,1
16029,7658389,16732,3,1
16030,7658389,20019,10,5
16031,7658389,15534,8,5
16032,7658390,11657,4,1
16033,7658390,17055,10,3
16034,7658390,5208,4,5
16035,7658391,6990,15,4
16036,7658391,9543,4,1
16037,7658392,11138,3,6
16038,7658392,19011,7,1
16039,7658392,12148,19,4
16040,7658392,10386,19,6
16041,7658392,8952,1,6
16042,7658392,13524,17,1
16043,7658392,3344,16,5
16044,7658392,1580,9,2
16045,7658393,8734,12,1
16046,7658393,13594,7,2
16047,7658393,6759,4,1
16048,7658393,6023,17,1
16049,7658393,17666,5,6
16050,7658394,6303,13,2
16051,7658394,3418,18,2
16052,7658395,16561,6,5
16053,7658395,14629,19,4
16054,7658396,20249,17,1
16055,7658396,1897,2,3
16056,7658396,5064,7,5
16057,7658396,16670,2,5
16058,7658396,14403,8,5
16059,7658397,5569,14,3
16060,7658398,2329,7,1
16061,7658398,7539,3,2
16062,7658398,16289,17,3
16063,7658398,1765,2,6
16064,7658398,20273,7,1
16065,7658398,19916,9,4
16066,7658398,16621,12,6
16067,7658398,16862,18,1
16068,7658398,7120,2,4
16069,7658399,12551,18,4
16070,7658399,20659,2,5
16071,7658399,19100,17,2
16072,7658400,7261,12,3
16073,7658400,21911,3,1
16074,7658400,18008,10,3
16075,7658400,3912,11,2
16076,7658400,19228,12,4
16077,7658400,15786,10,3
16078,7658400,2482,11,5
16079,7658400,21028,17,5
16080,7658400,4931,3,3
16081,7658401,19778,3,2
16082,7658401,5852,19,6
16083,7658401,9682,13,5
16084,7658401,8701,2,2
16085,7658401,9229,20,1
16086,7658402,205,15,2
16087,7658402,9660,14,6
16088,7658402,8115,5,6
16089,7658402,21766,5,5
16090,7658402,3259,3,3
16091,7658402,5253,1,6
16092,7658402,296,17,1
16093,7658403,17738,11,3
16094,7658403,328,5,2
16095,7658403,19081,8,2
16096,7658403,11808,11,3
16097,7658403,18500,6,4
16098,7658403,4041,9,3
16099,7658403,893,4,5
16100,7658403,12492,18,1
16101,7658403,9982,17,5
16102,7658404,13789,11,2
16103,7658404,14644,16,5
16104,7658404,9334,20,5
16105,7658404,9201,5,6
16106,7658404,19859,7,5
16107,7658405,18592,4,2
16108,7658406,12062,2,5
16109,7658406,20199,20,3
16110,7658406,20475,6,1
16111,7658406,17364,4,1
16112,7658406,19406,5,5
16113,7658407,3920,1,2
16114,7658407,12292,11,6
16115,7658408,19670,8,4
16116,7658408,17182,4,1
16117,7658408,18078,14,5
16118,7658408,10089,6,5
16119,7658408,8621,11,4
16120,7658408,1706,13,6
16121,7658408,16721,2,5
16122,7658409,18110,16,3
16123,7658409,19124,19,2
16124,7658409,1612,10,1
16125,7658409,19316,11,3
16126,7658409,21788,10,6
16127,7658409,15263,16,3
16128,7658409,12071,15,3
16129,7658409,4002,12,2
16130,7658409,8463,4,2
16131,7658410,5443,9,3
16132,7658410,9006,16,4
16133,7658410,7276,18,4
16134,7658410,2160,10,3
16135,7658410,7636,11,3
16136,7658410,4087,17,4
16137,7658411,16878,20,4
16138,7658411,126,14,5
16139,7658411,19036,14,1
16140,7658412,8427,13,1
16141,7658412,14748,1,3
16142,7658412,13493,7,3
16143,7658412,21672,13,4
16144,7658412,14719,1,6
16145,7658412,2757,10,5
16146,7658413,14728,12,1
16147,7658413,19036,5,1
16148,7658413,21593,8,1
16149,7658413,13517,5,2
16150,7658413,4474,9,5
16151,7658413,16083,8,2
16152,7658414,19309,9,4
16153,7658414,22016,16,3
16154,7658415,17550,18,3
16155,7658415,13123,8,2
16156,7658416,19790,15,5
16157,7658416,15984,16,3
16158,7658416,17623,7,3
16159,7658416,19349,20,1
16160,7658417,5808,20,3
16161,7658417,16721,4,2
16162,7658417,17170,3,3
16163,7658417,2815,13,5
16164,7658417,21613,9,1
16165,7658417,3406,11,5
16166,7658417,12495,5,6
16167,7658417,256,9,6
16168,7658417,6384,2,5
16169,7658418,18776,20,6
16170,7658418,4729,19,4
16171,7658418,9034,7,2
16172,7658418,10919,19,2
16173,7658419,7680,6,5
16174,7658419,13263,13,3
16175,7658420,5625,8,2
16176,7658420,6763,12,1
16177,7658420,11745,11,4
16178,7658421,13492,12,2
16179,7658421,6493,6,3
16180,7658421,6769,3,2
16181,7658421,16473,10,1
16182,7658421,13751,7,2
16183,7658422,10026,14,1
16184,7658422,12599,15,5
16185,7658422,13483,15,1
16186,7658423,10603,18,1
16187,7658423,20678,9,4
16188,7658423,4167,10,3
16189,7658423,17578,7,6
16190,7658424,6159,16,1
16191,7658424,10079,13,4
16192,7658424,5483,15,2
16193,7658424,2424,2,3
16194,7658424,1118,15,6
16195,7658424,6121,12,6
16196,7658425,17927,20,5
16197,7658425,17946,11,1
16198,7658425,19349,9,4
16199,7658425,17966,4,2
16200,7658425,12676,12,3
16201,7658426,649,18,3
16202,7658426,989,9,3
16203,7658426,13753,3,5
16204,7658426,3731,2,1
16205,7658426,10920,4,1
16206,7658426,13865,4,1
16207,7658426,11873,14,2
16208,7658426,12112,4,1
16209,7658426,13917,13,4
16210,7658426,5063,7,1
16211,7658427,12036,11,3
16212,7658427,10187,11,5
16213,7658427,3218,15,3
16214,7658427,16547,11,5
16215,7658427,17046,17,2
16216,7658427,18258,6,1
16217,7658427,20262,16,6
16218,7658428,15408,7,6
16219,7658428,13211,5,2
16220,7658428,15671,19,5
16221,7658428,19973,7,4
16222,7658428,21628,1,1
16223,7658428,10739,18,2
16224,7658428,15155,4,3
16225,7658428,5547,2,5
16226,7658429,2012,13,6
16227,7658429,12957,6,4
16228,7658429,13594,12,4
16229,7658429,11627,2,3
16230,7658429,8035,15,2
16231,7658430,12468,10,3
16232,7658430,4906,12,6
16233,7658430,5667,19,2
16234,7658430,4743,10,1
16235,7658430,8233,11,2
16236,7658431,9713,20,5
16237,7658431,11698,9,5
16238,7658431,8431,14,5
16239,7658432,19729,3,5
16240,7658432,3609,20,2
16241,7658432,10183,14,4
16242,7658433,16693,7,2
16243,7658433,10250,18,1
16244,7658433,20255,8,2
16245,7658433,16426,20,5
16246,7658433,16449,8,4
16247,7658433,7029,8,4
16248,7658433,21068,7,5
16249,7658434,7386,4,1
16250,7658434,1352,2,4
16251,7658434,19145,9,1
16252,7658434,10541,6,6
16253,7658434,12613,13,6
16254,7658434,10045,9,1
16255,7658434,12821,2,3
16256,7658435,21953,1,4
16257,7658435,14523,4,2
16258,7658435,4029,3,1
16259,7658435,20870,16,4
16260,7658435,6481,13,1
16261,7658435,11209,6,5
16262,7658435,20975,16,6
16263,7658435,13144,17,6
16264,7658435,4115,14,6
16265,7658435,8723,19,3
16266,7658436,14191,13,3
16267,7658436,6015,4,3
16268,7658436,20420,4,1
16269,7658436,15977,3,6
16270,7658436,9262,4,3
16271,7658436,15164,15,3
16272,7658436,4007,7,5
16273,7658436,10989,20,4
16274,7658436,14016,13,6
16275,7658436,15849,3,5
16276,7658437,12661,7,5
16277,7658437,16710,4,4
16278,7658437,13809,16,4
16279,7658437,14223,3,6
16280,7658437,21321,8,5
16281,7658437,6872,8,2
16282,7658437,13419,14,4
16283,7658437,5460,10,3
16284,7658437,5058,2,5
16285,7658438,13647,12,3
16286,7658439,17757,7,3
16287,7658439,15654,17,6
16288,7658439,15164,12,1
16289,7658439,11405,3,3
16290,7658439,9854,8,4
16291,7658439,4173,15,1
16292,7658440,4742,1,6
16293,7658440,18994,5,3
16294,7658440,10786,1,5
16295,7658440,18972,14,1
16296,7658440,19120,12,4
16297,7658440,17143,16,1
16298,7658441,15520,9,5
16299,7658441,20772,8,3
16300,7658442,20026,4,4
16301,7658442,9040,15,2
16302,7658442,7218,5,1
16303,7658442,60,1,1
16304,7658442,8418,5,4
16305,7658442,11399,15,4
16306,7658442,12980,10,6
16307,7658442,8026,15,4
16308,7658442,14329,18,2
16309,7658443,4729,11,1
16310,7658443,5165,6,2
16311,7658443,20870,16,5
16312,7658443,19390,14,4
16313,7658443,11353,7,5
16314,7658443,14923,10,6
16315,7658444,7740,15,5
16316,7658444,2831,15,2
16317,7658444,153,17,5
16318,7658444,10016,4,6
16319,7658444,5279,8,1
16320,7658444,10852,5,2
16321,7658444,4942,8,4
16322,7658444,11794,19,3
16323,7658445,6716,16,1
16324,7658445,16221,20,5
16325,7658445,16209,9,4
16326,7658445,8116,6,3
16327,7658445,6398,9,5
16328,7658445,722,11,5
16329,7658445,222,16,5
16330,7658445,16151,1,1
16331,7658445,11366,4,4
16332,7658446,14778,8,1
16333,7658446,9956,20,2
16334,7658446,2883,11,4
16335,7658446,6986,2,1
16336,7658446,643,20,5
16337,7658446,15882,13,3
16338,7658447,20590,18,5
16339,7658447,14943,9,4
16340,7658447,18284,9,5
16341,7658447,16295,3,6
16342,7658447,10266,14,3
16343,7658447,968,15,5
16344,7658447,5833,18,6
16345,7658447,5765,11,4
16346,7658447,816,12,4
16347,7658448,689,2,5
16348,7658448,15960,5,5
16349,7658448,20579,2,4
16350,7658448,4303,6,4
16351,7658448,5125,15,2
16352,7658448,15721,9,2
16353,7658448,2899,9,4
16354,7658448,12600,4,3
16355,7658448,19301,11,4
16356,7658449,21303,6,6
16357,7658449,16095,9,6
16358,7658449,7865,13,3
16359,7658449,8993,2,4
16360,7658449,230,8,6
16361,7658449,974,18,6
16362,7658449,17230,20,5
16363,7658449,9134,7,3
16364,7658449,1687,6,5
16365,7658450,21129,14,4
16366,7658450,21171,11,2
16367,7658450,9055,4,5
16368,7658450,19204,17,4
16369,7658450,2350,11,4
16370,7658450,3267,7,6
16371,7658450,4954,8,3
16372,7658451,14468,7,6
16373,7658452,12554,15,3
16374,7658452,16272,7,6
16375,7658452,13739,11,2
16376,7658452,1191,12,5
16377,7658453,4558,15,5
16378,7658453,6077,4,6
16379,7658453,17131,7,4
16380,7658453,3361,3,2
16381,7658454,3484,17,1
16382,7658454,10382,9,4
16383,7658454,21752,15,3
16384,7658454,18596,2,6
16385,7658454,11994,10,1
16386,7658454,7620,19,1
16387,7658454,17241,16,4
16388,7658454,17536,11,4
16389,7658454,12073,3,5
16390,7658454,15536,6,1
16391,7658455,3847,18,2
16392,7658456,2179,10,4
16393,7658456,10444,19,2
16394,7658456,13742,14,3
16395,7658456,7734,9,4
16396,7658456,9023,2,3
16397,7658457,5451,1,3
16398,7658457,21006,12,1
16399,7658457,12009,2,3
16400,7658457,8005,12,1
16401,7658457,2170,4,5
16402,7658457,15343,16,4
16403,7658458,4229,10,6
16404,7658458,4007,11,3
16405,7658458,18665,6,6
16406,7658458,15823,19,4
16407,7658458,15467,6,1
16408,7658458,12952,5,2
16409,7658458,6072,17,2
16410,7658459,9189,14,6
16411,7658459,7483,1,4
16412,7658460,13416,1,2
16413,7658460,13550,2,3
16414,7658460,20062,12,3
16415,7658460,18221,3,1
16416,7658461,9516,7,5
16417,7658461,21268,19,4
16418,7658461,16665,6,5
16419,7658461,3429,12,2
16420,7658462,3520,17,1
16421,7658463,19781,14,3
16422,7658463,10761,5,5
16423,7658463,2265,12,3
16424,7658463,5544,7,3
16425,7658463,2155,1,5
16426,7658463,136,16,5
16427,7658463,13116,3,6
16428,7658463,9795,18,4
16429,7658463,1513,1,6
16430,7658463,9329,5,2
16431,7658464,19295,7,2
16432,7658464,3848,19,1
16433,7658464,8977,16,5
16434,7658464,1755,4,5
16435,7658464,21102,5,3
16436,7658464,18986,3,5
16437,7658464,2939,1,4
16438,7658464,6458,20,6
16439,7658464,8186,19,3
16440,7658465,20128,7,2
16441,7658465,18704,9,3
16442,7658465,17834,14,4
16443,7658465,13973,19,2
16444,7658465,819,2,2
16445,7658465,5107,8,5
16446,7658465,2462,6,6
16447,7658465,3406,3,3
16448,7658465,4341,13,6
16449,7658466,13061,11,5
16450,7658466,10946,11,3
16451,7658467,12765,10,6
16452,7658468,12496,17,4
16453,7658469,14199,2,4
16454,7658469,4700,7,1
16455,7658469,13472,12,1
16456,7658469,34,11,6
16457,7658469,16256,16,5
16458,7658469,3567,18,1
16459,7658469,10677,9,6
16460,7658469,17456,15,6
16461,7658469,1364,11,4
16462,7658469,5994,5,2
16463,7658470,2666,2,6
16464,7658470,20231,12,6
16465,7658470,3466,9,5
16466,7658470,3846,7,3
16467,7658470,20129,8,1
16468,7658470,15221,9,3
16469,7658470,4472,14,3
16470,7658471,17644,1,2
16471,7658471,17179,2,6
16472,7658471,7535,17,3
16473,7658471,4243,9,1
16474,7658471,5502,20,2
16475,7658471,19073,14,1
16476,7658471,2348,2,3
16477,7658471,833,18,3
16478,7658472,15260,9,3
16479,7658472,16409,20,1
16480,7658473,8628,2,3
16481,7658473,1608,16,2
16482,7658473,156,14,2
16483,7658473,11658,11,6
16484,7658473,18919,9,1
16485,7658473,4821,17,1
16486,7658473,14608,4,6
16487,7658473,13825,17,6
16488,7658473,14172,14,2
16489,7658474,6219,11,4
16490,7658474,12217,2,2
16491,7658475,4189,15,4
16492,7658475,10429,2,1
16493,7658475,10498,1,5
16494,7658475,14205,17,5
16495,7658475,10830,20,5
16496,7658475,2937,7,2
16497,7658475,5782,4,1
16498,7658475,17288,8,6
16499,7658475,12092,13,5
16500,7658476,13529,5,2
16501,7658476,1243,9,1
16502,7658476,10794,5,6
16503,7658476,7741,14,4
16504,7658476,5584,6,4
16505,7658476,3428,15,5
16506,7658476,8227,6,1
16507,7658476,20320,7,1
16508,7658476,8936,16,1
16509,7658476,10936,14,3
16510,7658477,12212,16,5
16511,7658477,6037,6,4
16512,7658477,9102,15,6
16513,7658477,10878,15,6
16514,7658477,14632,9,6
16515,7658477,1845,18,4
16516,7658477,5177,12,4
16517,7658478,5912,14,2
16518,7658478,21840,16,1
16519,7658478,9912,12,5
16520,7658478,14282,11,2
16521,7658478,293,10,1
16522,7658478,19581,8,2
16523,7658478,16085,1,5
16524,7658478,16772,16,1
16525,7658478,2925,20,4
16526,7658478,18543,15,5
16527,7658479,18567,4,5
16528,7658479,12020,2,4
16529,7658479,910,10,6
16530,7658479,10127,7,1
16531,7658479,17016,11,1
16532,7658479,3543,15,3
16533,7658479,4612,12,4
16534,7658479,5694,7,4
16535,7658479,6252,10,1
16536,7658479,3079,15,3
16537,7658480,1978,4,1
16538,7658480,5979,17,4
16539,7658480,227,4,5
16540,7658480,19962,15,5
16541,7658480,2029,4,3
16542,7658480,9618,1,2
16543,7658480,2965,17,3
16544,7658480,14842,18,3
16545,7658481,13774,20,6
16546,7658481,4682,4,6
16547,7658481,19288,16,3
16548,7658482,11744,13,3
16549,7658482,12279,3,3
16550,7658482,1638,10,2
16551,7658482,18811,13,6
16552,7658482,7788,4,4
16553,7658482,3428,12,3
16554,7658482,8007,3,1
16555,7658482,4907,9,2
16556,7658482,5573,13,3
16557,7658483,14287,18,3
16558,7658483,10621,15,1
16559,7658483,2244,17,6
16560,7658483,11735,15,5
16561,7658483,2112,3,3
16562,7658483,12633,9,1
16563,7658483,10602,3,4
16564,7658484,7665,4,4
16565,7658484,4727,1,4
16566,7658484,13656,18,5
16567,7658484,5891,5,4
16568,7658484,20138,2,4
16569,7658484,930,7,5
16570,7658484,8360,15,2
16571,7658484,12157,13,1
16572,7658484,14712,10,3
16573,7658484,4049,2,6
16574,7658485,15326,4,3
16575,7658485,10256,2,6
16576,7658485,15624,13,3
16577,7658485,9372,2,4
16578,7658485,10500,18,6
16579,7658485,6072,11,2
16580,7658485,16148,18,1
16581,7658485,2664,10,1
16582,7658485,2616,11,5
16583,7658485,9703,12,1
16584,7658486,19509,17,6
16585,7658487,15150,11,1
16586,7658487,4022,2,4
16587,7658488,9157,17,3
16588,7658488,4741,8,4
16589,7658488,19620,11,3
16590,7658488,20248,13,3
16591,7658488,20857,9,5
16592,7658488,19392,8,3
16593,7658489,9448,9,1
16594,7658489,13863,3,4
16595,7658490,8720,9,3
16596,7658490,18022,15,5
16597,7658490,9803,2,2
16598,7658491,20367,16,1
16599,7658491,10407,2,6
16600,7658491,9948,3,2
16601,7658491,4153,4,5
16602,7658491,13297,6,6
16603,7658491,6658,20,5
16604,7658492,17718,5,4
16605,7658492,1826,14,3
16606,7658492,7451,13,6
16607,7658492,9862,8,3
16608,7658492,12057,13,2
16609,7658493,17337,5,3
16610,7658493,6272,20,3
16611,7658493,19139,10,2
16612,7658494,16252,5,1
16613,7658494,14912,19,1
16614,7658494,10893,14,5
16615,7658494,5614,12,4
16616,7658494,7211,9,4
16617,7658494,8793,2,6
16618,7658494,6659,1,4
16619,7658495,9531,7,1
16620,7658495,3446,18,4
16621,7658495,15433,9,6
16622,7658495,19597,5,3
16623,7658495,15447,15,5
16624,7658495,16768,9,4
16625,7658495,17995,12,3
16626,7658495,18372,9,2
16627,7658495,2809,1,6
16628,7658495,5196,13,5
16629,7658496,2572,11,4
16630,7658496,18442,2,6
16631,7658496,17139,5,4
16632,7658497,8997,5,5
16633,7658497,11377,6,4
16634,7658497,15430,12,2
16635,7658497,16730,6,5
16636,7658497,15000,14,3
16637,7658497,8877,20,6
16638,7658497,6950,9,5
16639,7658498,18809,16,3
16640,7658498,7062,9,5
16641,7658498,11593,6,3
16642,7658498,14871,1,5
16643,7658498,2784,17,6
16644,7658498,8621,6,5
16645,7658498,5787,19,6
16646,7658498,18531,10,4
16647,7658498,13986,1,2
16648,7658498,3562,7,6
16649,7658499,4603,11,2
16650,7658499,9648,18,5
16651,7658499,17548,16,5
16652,7658499,14695,2,2
16653,7658499,18945,6,6
16654,7658499,9588,7,2
16655,7658499,11626,19,1
16656,7658499,21655,4,5
16657,7658500,9499,17,1
16658,7658500,20092,20,2
16659,7658500,11232,2,5
16660,7658501,20838,16,1
16661,7658501,12691,18,1
16662,7658501,1317,7,3
16663,7658501,5562,1,1
16664,7658501,5693,2,5
16665,7658501,16751,11,5
16666,7658501,20030,4,4
16667,7658501,17296,9,3
16668,7658501,8355,14,4
16669,7658501,14189,13,6
16670,7658502,1121,1,1
16671,7658502,18387,4,1
16672,7658503,2872,9,5
16673,7658503,14132,7,1
16674,7658503,7183,19,1
16675,7658503,8439,5,3
16676,7658503,16586,5,4
16677,7658503,3451,17,5
16678,7658504,9152,19,2
16679,7658504,6935,11,6
16680,7658504,20638,12,5
16681,7658505,15827,9,5
16682,7658505,7047,5,6
16683,7658505,15091,20,2
16684,7658505,10900,13,4
16685,7658505,6597,3,3
16686,7658505,1365,9,6
16687,7658505,18388,1,3
16688,7658506,10316,16,3
16689,7658506,15811,20,2
16690,7658506,3820,6,3
16691,7658506,3632,17,1
16692,7658506,18654,16,3
16693,7658507,17978,3,5
16694,7658507,6845,15,1
16695,7658507,19711,12,1
16696,7658507,13290,16,6
16697,7658507,12919,7,2
16698,7658507,18256,13,5
16699,7658507,11073,5,6
16700,7658507,8914,3,3
16701,7658507,791,17,6
16702,7658508,5135,11,4
16703,7658508,21380,4,2
16704,7658508,3558,15,6
16705,7658508,17642,15,6
16706,7658508,5754,9,2
16707,7658509,299,8,5
16708,7658509,13384,18,6
16709,7658509,416,20,5
16710,7658509,15332,6,3
16711,7658509,17481,14,5
16712,7658509,4132,6,4
16713,7658509,337,9,6
16714,7658509,4398,20,5
16715,7658510,9905,4,2
16716,7658510,19588,13,3
16717,7658510,12685,11,6
16718,7658510,3284,5,5
16719,7658510,20798,1,1
16720,7658511,75,19,2
16721,7658511,11147,19,3
16722,7658511,18491,16,1
16723,7658511,7506,9,6
16724,7658512,12238,2,3
16725,7658512,5774,1,1
16726,7658512,11793,13,2
16727,7658512,13152,3,3
16728,7658512,15814,2,5
16729,7658512,617,5,6
16730,7658512,12109,6,3
16731,7658512,9524,20,3
16732,7658513,14120,16,2
16733,7658513,14025,8,6
16734,7658513,18663,8,6
16735,7658513,12296,7,4
16736,7658513,987,18,1
16737,7658513,2009,19,4
16738,7658514,17257,5,2
16739,7658514,19885,7,4
16740,7658514,5447,14,1
16741,7658514,6621,7,2
16742,7658514,4822,11,6
16743,7658514,20410,2,1
16744,7658514,13961,12,1
16745,7658514,16559,9,3
16746,7658514,13305,1,3
16747,7658515,8269,8,2
16748,7658515,3746,13,4
16749,7658515,12650,20,6
16750,7658515,13434,5,3
16751,7658515,290,16,1
16752,7658515,4908,6,2
16753,7658515,8656,15,4
16754,7658515,13009,11,5
16755,7658515,21522,15,6
16756,7658516,17539,14,5
16757,7658516,17748,16,4
16758,7658516,8570,8,4
16759,7658516,8711,19,4
16760,7658516,7856,18,2
16761,7658516,3795,11,2
16762,7658516,738,18,2
16763,7658516,19337,8,1
16764,7658517,12325,4,2
16765,7658517,14460,10,2
16766,7658517,10108,17,1
16767,7658517,3558,14,5
16768,7658518,10475,16,4
16769,7658518,515,17,4
16770,7658518,14647,17,3
16771,7658518,2714,5,4
16772,7658518,10765,6,5
16773,7658518,19692,5,2
16774,7658518,15249,11,1
16775,7658518,17461,14,6
16776,7658518,12812,9,4
16777,7658519,9432,18,5
16778,7658519,7373,8,4
16779,7658520,15276,6,3
16780,7658520,12754,6,2
16781,7658520,10670,19,3
16782,7658520,17668,11,6
16783,7658520,4662,18,4
16784,7658521,18636,4,1
16785,7658522,7897,12,3
16786,7658522,8915,12,2
16787,7658522,606,15,4
16788,7658522,859,9,3
16789,7658522,1426,11,2
16790,7658522,21209,8,6
16791,7658522,20756,10,5
16792,7658522,17809,17,6
16793,7658523,1909,19,2
16794,7658523,16441,8,6
16795,7658523,12330,14,3
16796,7658524,14997,3,3
16797,7658524,1379,2,6
16798,7658524,16797,12,1
16799,7658524,8868,6,4
16800,7658525,1528,15,5
16801,7658525,16942,6,2
16802,7658525,13203,8,5
16803,7658526,20173,16,6
16804,7658526,20683,6,5
16805,7658526,714,18,5
16806,7658526,7208,15,6
16807,7658526,17582,13,1
16808,7658527,13618,14,4
16809,7658527,21557,16,2
16810,7658527,16187,5,6
16811,7658527,18549,1,6
16812,7658527,7510,13,5
16813,7658527,253,10,5
16814,7658528,15253,19,6
16815,7658528,2715,7,4
16816,7658528,3645,4,6
16817,7658528,14100,3,3
16818,7658528,13523,11,2
16819,7658529,1179,16,6
16820,7658529,9070,3,5
16821,7658529,20654,11,5
16822,7658529,16433,17,5
16823,7658529,5090,20,2
16824,7658529,4090,12,5
16825,7658529,262,11,4
16826,7658529,11569,17,3
16827,7658529,11325,9,6
16828,7658530,6090,5,5
16829,7658530,9262,13,3
16830,7658530,7729,19,6
16831,7658530,22082,14,5
16832,7658530,10803,17,5
16833,7658530,14467,1,5
16834,7658531,19551,18,6
16835,7658531,18879,14,4
16836,7658531,11398,2,4
16837,7658531,10153,11,2
16838,7658531,10007,11,4
16839,7658531,634,13,2
16840,7658531,11677,20,3
16841,7658531,12290,9,6
16842,7658532,3935,14,4
16843,7658533,21650,19,2
16844,7658533,314,3,5
16845,7658533,18702,7,5
16846,7658533,5863,14,5
16847,7658533,9464,8,4
16848,7658534,17655,5,6
16849,7658534,18777,13,2
16850,7658534,4845,1,1
16851,7658534,591,14,5
16852,7658534,18216,19,6
16853,7658534,7734,9,1
16854,7658534,19036,6,4
16855,7658534,13154,1,5
16856,7658534,21942,12,4
16857,7658534,17509,20,4
16858,7658535,16013,6,3
16859,7658535,4836,4,5
16860,7658535,7385,2,6
16861,7658535,21447,11,4
16862,7658535,16905,9,4
16863,7658535,1621,1,1
16864,7658535,17628,2,1
16865,7658535,20513,13,2
16866,7658535,8309,9,3
16867,7658536,7330,9,2
16868,7658536,5159,3,3
16869,7658537,17963,4,6
16870,7658537,7884,3,1
16871,7658537,19135,16,6
16872,7658537,10645,3,2
16873,7658538,13673,15,3
16874,7658538,18611,14,3
16875,7658538,16752,8,2
16876,7658538,1486,13,5
16877,7658539,8311,12,1
16878,7658539,4184,11,3
16879,7658539,18091,4,3
16880,7658539,14692,20,1
16881,7658539,7937,10,5
16882,7658539,10386,18,1
16883,7658539,9222,5,3
16884,7658539,8508,2,4
16885,7658539,7016,19,6
16886,7658539,11901,18,6
16887,7658540,20442,13,1
16888,7658540,20266,16,5
16889,7658540,12435,9,1
16890,7658540,13067,14,3
16891,7658540,21899,14,1
16892,7658540,16815,11,2
16893,7658540,21824,8,5
16894,7658540,17114,14,2
16895,7658540,15013,19,6
16896,7658540,1743,5,5
16897,7658541,16243,5,3
16898,7658541,14683,15,2
16899,7658541,5105,3,5
16900,7658541,4449,1,2
16901,7658541,6375,19,6
16902,7658541,8454,2,3
16903,7658541,18385,3,2
16904,7658541,9871,3,1
16905,7658541,4744,2,2
16906,7658542,15418,11,2
16907,7658542,7009,11,5
16908,7658542,15671,16,5
16909,7658542,14399,5,4
16910,7658542,15857,13,5
16911,7658542,3670,13,6
16912,7658542,4984,8,4
16913,7658543,20005,13,4
16914,7658543,14756,11,5
16915,7658543,11401,5,1
16916,7658543,675,14,4
16917,7658544,4342,1,5
16918,7658544,18251,12,3
